did,name,version,status,format,file_id,default_target_attribute,upload_date,NumberOfInstances,NumberOfFeatures,NumberOfNumericFeatures,NumberOfSymbolicFeatures,dataset_md5_checksum,metadata_response_sha256
42680,RelevantImagesDatasetTEST,1,active,ARFF,22044484,relevantImg,2020-09-25T17:37:37,134731,31,27,4,6b95793c150210f2ffe3f23a602f5c41,7961325163b3f86378cf855a65d646fccfb9a820b8d5d55c8d370c18f30c87e5
42717,Click_prediction_small,9,active,ARFF,184157,click,2014-11-27T01:18:40,39948,10,9,1,2d0de4e34d32f9baf601ca3c917a9187,122cd3ce8f3164e72622334996ebd4eb95a5476578b2e9c4188ced27997d4643
42732,sf-police-incidents,6,active,ARFF,22044766,ViolentCrime,2020-11-18T15:08:19,2215023,9,3,6,b3f78307595ee46426d0c33b23394d67,64269d5f338f3ad295e365bab3501fbba89df77839db0e5dcf07941e089a8ce8
42733,Click_prediction_small,10,active,arff,22044769,click,2020-11-19T16:34:51,39948,12,5,7,8e4f8ea8a01f19d351c8bac7c4560c0d,02895bc3cd3c986d8e269b693a0ca3e04ecebaac5008749f843117cd2fbe87e1
42738,open_payments,3,active,arff,22044787,status,2020-11-26T17:46:26,73558,6,0,1,e1f8f5c7574c4e0bf9db614079d1b5fe,396151ed8e19e59d42351ea2011720e6f5927e9657f1af2608f4d2dd2c3f79bd
42742,porto-seguro,3,active,arff,22044816,target,2020-12-03T01:10:51,595212,58,26,32,566f4952b65d0e6899d114f61b6210b9,b3a10263043fd123288fd9df4f9f0b18b5e4d361abd566c83b7cc15dcf9f7754
42750,Census-Income-KDD,3,active,arff,22044835,income_50k,2020-12-07T20:29:02,199523,42,13,0,22894f6f04d156b2f92f51161e613467,bf10097f10250a91e88bdbb7201531bbb69688dd136316c02bb348a30a41e786
42757,KDDCup09-Appetency,1,active,arff,22044842,appetency,2020-12-08T03:22:50,50000,15001,14811,1,023ab7505056c26b0004358841b7dbba,8bc7eb1238245ef518b75e3bd4cc88b655493fc925f6214a42301deb8b4ec82c
42758,KDDCup09-Churn,1,active,arff,22044843,churn,2020-12-08T03:59:16,50000,15001,14811,1,99ff68aeca08c962a70907e02d6e50cc,5126a98a3c571de062118beb626c808c209d5c615215fe7215224f42c53f982a
42759,KDDCup09-Upselling,1,active,arff,22044844,upselling,2020-12-08T04:31:45,50000,15001,14811,1,e2240a3d432bb27516e0fa741002088b,d470fc100585f1e338180e843aee33390718161e949994446de8cd95949ad21d
42763,kits-subset,2,active,arff,22044851,label,2020-12-08T22:26:41,100,27649,0,0,4325c5846fc215212a113142759afdce,3bde0660c908dc02e890090e08f34de29028ef8e6405d00f6107ff922d51985e
42766,kits-subset,4,active,arff,22044855,label,2020-12-09T08:26:34,100,27649,27648,1,cfee3982cf656e83fb5e91321d2fedc1,672b7de653b02981b7c01b8d0a008c708bb5740e2aa1c14d6c72ec4fe6187b74
42769,Higgs,3,active,arff,22044863,target,2020-12-11T15:56:13,1000000,29,28,1,462a8d5b7502eef3ab2215fa6df6d8cc,2e9267ea647aee5abc36eeb1565e0f0a0453e84df62c6c34a8e0fbd5f2d3aa2a
42773,KDDCup09-Upselling,2,active,arff,22044881,upselling,2020-12-18T17:06:07,50000,15001,14740,261,baa1b1500065fa4446d91f190e4402ce,32da001f438209877a3003c472664ccda0f0aa7700d144e49f073121ff94b5b0
42774,KDDCup09-Appetency,2,active,arff,22044882,appetency,2020-12-18T17:40:23,50000,15001,14740,261,c1a41d967abb544a083a064b0f49b26a,2b80b7a8563c371058cacdd6c4d558aa6a761a92668e85a6166d49c8be785100
42775,KDDCup09-Churn,2,active,arff,22044883,churn,2020-12-18T18:26:47,50000,15001,14740,261,63824bfa9f4e9195ae9b0d4c1a0ee0a2,f55d1ad8ef8f9ec3b63c36d1d19f973591ca2afb4216632c2ed3f3826f94de92
42809,kits,1,active,arff,22045087,label,2021-03-08T12:07:14,1000,27649,27648,1,d275bb6904da354243af2c7ba6d45c52,bf655e45f5737e074c074f15146dafbe87c6357f82cb2834e6d758818a0b3c9a
42810,PCam,1,active,arff,22045089,label,2021-03-08T14:01:26,4000,27649,27648,1,a3cd11cb23e99b9b90ca9f3de18a983b,49b5aff18357f1d80ba571aaf8b85a70c6b651df8442c166e81b2862906d4622
42811,PCam16k,1,active,arff,22045090,label,2021-03-08T15:50:03,16000,27649,27648,1,dabb09bb1e76faf05dfbb0e9ce125541,49ce18c34d4298ad1ec17009a61092b3ce42c8454e5e2b0e5e24428f2f5d94c1
42812,PCam16k,2,active,arff,22045100,label,2021-03-09T15:40:59,16000,27649,27648,1,c001ba9e544d4b9ada8ca133e88fd045,59e62b57120a2b9a704d7798827d18d83924f69410350425d026139cf93c1b74
42882,dgf_test,1,active,arff,22045512,type-de-ligne,2021-05-19T11:26:20,3415,5,2,0,b99c5c4a7da40655215539435ee13088,e54d199d4b7cf159133db5a016fc7d92da53c0ef04d9900114e7cf4178e361df
42883,dgf_test,2,active,arff,22045513,type-de-ligne,2021-05-19T11:26:35,3415,5,2,0,b99c5c4a7da40655215539435ee13088,b37a099cfc5d5345e2619008de18cad3db1953832f0619239c362cedbe089272
43051,art_daily_nojump4,1,active,arff,22045806,Class,2021-06-29T15:22:56,4032,3,1,1,5bc7a599786f4d79d082d2361d737684,0e05670e954b9c4226b70e4cde88f4bf41a71017a25b7e88e1cae4e489a7c659
43072,KDDCup09-Upselling,3,active,arff,22045929,upselling,2021-07-28T20:03:01,50000,14892,14702,190,f6f8c15db95ee7a13b0882cb5efb1701,3bd57ac54ec0bab4d1773bb731261e69b9e7ae0276192955aac201881c7ad7fe
43097,students_scores,1,active,ARFF,22047775,gender,2021-10-05T16:49:51,1000,8,3,0,f127d61fd7a9b306b3933aebedef08e0,4ae2ce59fa2b5515e6de0d97a17e277769c15de454ff5bed6af88e0b0c33bb05
43098,students_scores,2,active,ARFF,22047776,gender,2021-10-05T17:11:37,1000,8,3,0,f127d61fd7a9b306b3933aebedef08e0,85128fe3d61202da93522920103a027bb29f01a6d83dd9ff765e4578a0e0cced
43100,Weather-11.10,1,active,arff,22047788,play,2021-10-11T18:15:03,14,5,2,3,2d35419ebe14f2041a94217de60d5428,3c4493dab224b151b9cd6e5d6d01f42bc5a852bea412e136fe89dba6f60708a6
43255,1StudentPerfromance,1,active,ARFF,22101944,gender,2022-02-23T09:55:16,1000,8,3,5,0f734378332cac8f794e7bee59330a56,1c4f8d09782bca7c5dffd92d4f108e5397eb82f43f9e196542345d117bed1cf6
43439,Medical-Appointment-No-Shows,1,active,arff,22102264,No-show,2022-03-23T13:21:02,110527,13,8,0,b683d719b37d42aa3b25b4237613f42b,1b3e293c72c9c675b0acdbffa9e8046cd759538b16a353046196ab880560bf0d
43489,Census-(Augmented),1,active,arff,22102314,income,2022-03-23T13:27:26,1000000,15,6,0,68fbed0a3e8376169584462398fecf2d,9e2585b52f432a032eca29784fc5b20d1a20cff7871348095a51b74b1125bee2
43551,Employee-Turnover-at-TECHCO,1,active,arff,22102376,turnover,2022-03-23T13:49:10,34452,10,9,0,0734a591937a88e3287bb6944f4d2319,b3c096a4b494499afcf56eb3aba7c91cdead709b2965408afb2259045221ce09
43595,Loan-Predication,1,active,arff,22102420,Loan_Status,2022-03-24T00:32:57,614,12,5,0,85cca4b289bac93d9ddb237d359472b3,1a2af644949c424a80a5f07898a9219f59196b2a44ceea35e34c4faf1892ab78
43607,WMO-Hurricane-Survival-Dataset,1,active,arff,22102432,Class,2022-03-24T00:39:29,5021,23,1,0,9a5395cb2b7a4d41055927b6f7479cd4,755ff127aa626a74c1d173440a33bc78f81ccc9106f4dd46e94529e9c1247a5c
43786,Zombies-Apocalypse,1,active,arff,22102611,zombie,2022-03-24T10:27:10,200,13,3,0,b3848e64a0b628092782ca0b4cef72d9,d7a0c2b559ab152bf6d6d131ba507ec72cc740d19294c92d979a10a85a085ee1
43890,law-school-admission-bianry,2,active,ARFF,22102798,ugpagt3,2022-05-30T18:39:39,20800,12,6,6,0c4aa36dd614d3aca7b1d644f5dec59c,9fa71a062512112c1dfe7cd4e426aa25914fd0301bb1419645b0398f3c57f288
43891,communities-and-crime-binary,2,active,ARFF,22102799,crimegt20pct,2022-05-30T18:41:17,1994,129,127,1,fafce055d8692066a642bc07f80f504c,22a6073313045bc8f615c68721e5d8d3da48f349eb26bff4925b689b2c602d50
43892,national-longitudinal-survey-binary,1,active,ARFF,22102800,income96gt17,2022-05-30T18:42:31,4908,17,9,8,797c1e63b421c52e2cb32fa54d75c3a1,ad50629fc694df4717bc22e1db690728d6e82a85aeb2b7dc62befac75c134ab1
43893,ibm-employee-attrition,1,active,ARFF,22102801,Attrition,2022-05-30T18:59:07,1470,35,26,0,a15d44ffb9cf72c919db2e4f4f014de5,9fe4bda633194c72ddf4cd1cd424ffd3d7e39b09c051f1066d1e38b9f3620af0
43894,ibm-employee-attrition,2,active,ARFF,22102802,Attrition,2022-05-30T19:00:14,1470,35,26,0,a15d44ffb9cf72c919db2e4f4f014de5,7f5b8589ce467b5bbe23938b89aa310922f303b868af519b450288dc0e987ee8
43895,ibm-employee-performance,1,active,ARFF,22102803,PerformanceRating,2022-05-30T19:05:52,1470,34,25,1,eaf2f0942c3dad4a449742b17922f51f,69641192a18349ce1d905deeab1212e487d48901cdbcb26642c231535f96d6e0
43896,ibm-employee-attrition,3,active,ARFF,22102804,Attrition,2022-05-30T19:08:01,1470,35,26,9,e2f75851610902e637eac8236215ba6c,2eab9418f7e671a8ce4d5a0da52222983f37907ad80d8e0e0d8c8231655f68c6
43897,ibm-employee-performance,2,active,ARFF,22102805,PerformanceRating,2022-05-30T19:08:24,1470,34,25,9,f6b1998104e11dd40bd2683f442a375f,d963467f188b32b5dbb564ecd61c423f3391407ba3ba794cabed0a71fd711c74
43898,adult,3,active,ARFF,22102806,class,2022-05-31T13:48:33,48790,15,6,9,42877b16a790294d584b541043a2ea8f,56a86cdc3523114da6e337c7a88230f1db232877729c9e4cc7534a64f342becb
43900,amazon_employee_access,2,active,ARFF,22102808,ACTION,2022-05-31T18:27:00,32769,10,0,10,1b295a400fdea6fe0f9936f07f163062,005049544651e7a6a28e134f34915cb695dfa3c677f58f8ec4657984ea67c910
43901,click_prediction_small,11,active,ARFF,22102809,click,2022-05-31T21:08:33,39926,9,4,5,b7466cf5f7f3d710f56cfd541341a197,991b19bd2608f0e69d559a34489542967e964a00b6b308bd1617fdd2a40a0700
43903,Diabetes-130-Hospitals_(Fairlearn),2,active,arff,22102813,readmit_30_days,2022-06-01T10:32:44,101766,22,5,6,591e966373ea0acf0eb2c4ac833c3570,8407085978cdc19939042e61de0bed0e5162558244eed3525e5f240ebbfc2c10
43904,law-school-admission-bianry,3,active,ARFF,22102814,ugpagt3,2022-06-01T10:52:29,20800,11,5,6,743b49795f2fdb157915e4ca75ecfa53,0ec6dfb246da35545564cbc28711181494c719ae1a253d46cb964779c16d1e2f
43905,ibm-employee-performance,3,active,ARFF,22102815,PerformanceRating,2022-06-01T10:56:18,1470,33,24,9,302ddf5e1c08c25e70360a473b44af8f,67cbda16a98d026b6122120c9a98161fe4aecd5beea01a6224b80d9a54022984
43920,kdd_internet_usage,3,active,ARFF,22102968,who_pays_for_access_work,2022-06-04T12:13:13,10108,71,0,71,73a3737fbea6b100662d477857698f46,9ca20110b87ebff61214ebb446309eba2114f2635a5f1d873dd3013723d332e3
43922,mushroom,3,active,ARFF,22102970,class,2022-06-04T13:03:40,8124,23,0,23,3ac03f5929a9f64ccd787d0d4294a8ab,43cb3c5ad21c5bfbc91e2ded65802586bd72b11e56997f51a053fe8e695ec392
43941,anneal,5,active,ARFF,1,shape,2014-04-06T23:19:20,898,39,6,33,43b29a3eb09e8fac9a8525c3c83abec8,49c34357c4979dc0140e8971ef7af6a8128e4e899dd4a8e544acad795d4cdff2
43942,anneal,6,active,ARFF,1,shape,2014-04-06T23:19:20,898,39,6,33,43b29a3eb09e8fac9a8525c3c83abec8,feffc4059067c3a5e1dadb0c2b6ccade15c9db2537856f85923d76a14475705c
43945,electricity,2,active,arff,22103031,class,2022-06-15T20:29:01,38474,9,7,1,e80c7f6d22129526f4b7c6b62a480620,e4b1a15f48b03c477ac42b27edd0a9f5eb21f99f3e192d10e88014b6d5f1f1b5
43946,eye_movements,2,active,arff,22103032,label,2022-06-15T20:29:06,7608,24,20,3,eebd0086d7c6c5076b2a1027f8770022,3410e59e6ef646c8bd06e4b6ec16fb20925c12636463ba033fa79bfeb0403c0f
43947,KDDCup09_upselling,2,active,arff,22103033,UPSELLING,2022-06-15T20:29:12,5032,46,34,11,29f15767df59ea56af7ccea966d784cb,97dbc9a44b251c24983e36d9f63337e64cc64d419e34fd91e330d7bacf9aae9a
43948,covertype,5,active,arff,22103034,class,2022-06-15T20:30:07,423680,55,10,44,86b4088fcc002be15cc6413bdabf8603,51d22a3e1585019846c336c5d1fd3c8f4753e1a9d419b1f609262da5ed1f1471
43949,rl,2,active,arff,22103035,class,2022-06-15T20:30:13,4970,13,5,7,cceff4b7fe722271808c85ffacf0ff33,17afecec4643de25aa69b500b43bf11379c40b5499172e9b3ad0b3aebca3ec44
43950,electricity,3,active,arff,22103036,class,2022-06-15T20:33:15,38474,8,6,1,1be3d2fa126d6f95db2cbf0e54294086,156556654568e7f83964b8a5296c8ca744f0c4a969f95003ccff002a87c6adaf
43951,electricity,4,active,arff,22103037,class,2022-06-15T20:34:06,38474,8,6,1,1be3d2fa126d6f95db2cbf0e54294086,e0d90e0aec21af3df076ef1088859aa4d035f9f8821290f07c3c92c4b4be563a
43952,electricity,5,active,arff,22103038,class,2022-06-15T20:35:02,38474,8,6,1,1be3d2fa126d6f95db2cbf0e54294086,a9a56b18bc13a1b74d19ddc3f1a210a51c3c1748783c21d1f2226af09dde892c
43953,electricity,6,active,arff,22103039,class,2022-06-15T20:35:42,38474,8,6,1,1be3d2fa126d6f95db2cbf0e54294086,bd3bf78fc04ae06aca2616344546a2a89881b3d8eb4ded4e3204a8c8983cd65d
43956,pol,3,active,arff,22103042,binaryClass,2022-06-15T20:37:48,10082,27,26,0,d44c3c97123c0a9bb9299fa41902ca76,15d5a65945f14b0b6eb177426ae6fc2d19d61dbdeeb0f3d14032c0b47bdc8e0d
43957,house_16H,3,active,arff,22103043,binaryClass,2022-06-15T20:37:53,13488,17,16,0,19307a83269a57715425ff505f22b0b0,8e94a29a4ad814fda7b79f660ac0d88991b9f5a807f7aeb8c064083603dc319e
43958,kdd_ipums_la_97-small,2,active,arff,22103044,binaryClass,2022-06-15T20:37:58,5188,21,15,5,d09a8f7f28304ac03c01cdb3a4ed5553,a9e0c407a86a18724a7ee9889183c30b2ce2326ecb8a9fe681abea7c13ebe490
43960,Weather,16,active,arff,22103048,play,2022-06-16T06:17:11,14,5,2,3,f13dbfb7166622595044726ed79cabb3,5513f53310d60d52099d1c2f7ce21582a1392027073aaa20c743772247e0659f
43961,Weather,17,active,arff,22103049,play,2022-06-16T06:50:50,14,5,2,3,f13dbfb7166622595044726ed79cabb3,fa5c26ab23898c05a903b8c6b249257d70619dae6cfe73adc735b5c7e3549f39
43964,electricity,7,active,arff,22103052,class,2022-06-16T19:10:17,38474,8,6,1,1be3d2fa126d6f95db2cbf0e54294086,a338df79b9ddd38fc1520d7c5727f7b2dd81c1083714de3e7b00b162fb8ac354
43966,electricity,8,active,arff,22103054,class,2022-06-16T19:16:02,38474,8,6,1,1be3d2fa126d6f95db2cbf0e54294086,94f1d47afd7c1289aa38ed620db30c6d088bde65c1e622126ce00edead2f848f
43968,pol,4,active,arff,22103056,binaryClass,2022-06-16T19:19:19,10082,27,26,0,d44c3c97123c0a9bb9299fa41902ca76,30bd5a1329bdf9e49a9bedb735ba0dbfdd7c32eecd32da2054283a507698d8cd
43969,house_16H,4,active,arff,22103057,binaryClass,2022-06-16T19:19:26,13488,17,16,0,19307a83269a57715425ff505f22b0b0,9c9b43f3f0c30dc0925e9c90d8a39deb80f16a8b7f4389eaca36794a294f070e
43970,kdd_ipums_la_97-small,3,active,arff,22103058,binaryClass,2022-06-16T19:19:33,5188,21,15,5,d09a8f7f28304ac03c01cdb3a4ed5553,e590870ccd0e36c08d9530bc82af8e412fdc219c36e8f3b486de6f2c24012522
43971,MagicTelescope,2,active,arff,22103059,class,2022-06-16T19:27:02,13376,11,10,0,04fc65037eccf8bebbdc9aef9a662849,6b97a7bc8dfdd771972ce45edee8646ddcdc17017bad766a2356bc274f40a074
43972,bank-marketing,3,active,arff,22103060,Class,2022-06-16T19:27:08,10578,8,2,5,1fd1c25dc7647c90ca5b510d8262d6b2,298f2b20ff83dff029a551f9dbb9156303eac1ab97b65792a9c7f9352d1cb67f
43973,phoneme,2,active,arff,22103061,Class,2022-06-16T19:27:15,3172,6,5,0,df172d7e2dec604c27d07830eb2afd2a,c871961a43abe0b96efc3bbca49416a7e15cb7a00d7cbdc3bc2685b1532757c8
43974,MiniBooNE,2,active,arff,22103062,signal,2022-06-16T19:28:23,72998,51,50,1,cbc90ec77346f9008f4f77f4e933b8d7,09c71eeb7ecd82fe589fd793267e1a4f90517338944365f255e86c1c8acd4d25
43975,Higgs,4,active,arff,22103063,target,2022-06-16T19:36:26,940160,25,24,0,161d0227927a1368875eb87c1bd1a5a0,2a662306385793b92bfe610c397138769943580e0dfe0953d3759ee3f64e73ea
43976,eye_movements,3,active,arff,22103064,label,2022-06-16T19:36:34,7608,21,17,3,24ec1feb4ed65f4ffc55d2d9a86c979a,9b02209af9e9ae0e5da06674194b7516f08563568ed3c77531ccb38dd010f7ff
43977,jannis,2,active,arff,22103065,class,2022-06-16T19:37:11,57580,55,54,0,a340daea5478964d6b85ce8419853814,a9d5ca2936e527b8137c49e283a621b0c44578d27ac94e678bbaf5f5d559f6b7
43979,california,1,active,arff,22103067,price,2022-06-16T20:24:56,20634,9,8,1,a2cb1bd893c9a79816f752b9dae84a5c,332738e0336759642b2a2f829c46d24fea6b8234c68ccfa5fb3fa62a59436ae4
43980,wine,7,active,arff,22103068,quality,2022-06-16T20:25:11,2554,12,11,1,4c585edac2465d94c3cca4feaab85243,5a9775ffb513a3626c8efcb227e0c7791566cf8718e169447ab6eee0dcd81f5b
44033,electricity,9,active,arff,22103121,class,2022-06-18T12:44:01,38474,9,7,1,e80c7f6d22129526f4b7c6b62a480620,6b71fa57a8c5f9cae314f4b6e0deb6ac4b7e5c2769d52b24cf64b7b3548ee98f
44034,eye_movements,4,active,arff,22103122,label,2022-06-18T12:46:20,7608,24,20,3,eebd0086d7c6c5076b2a1027f8770022,12dc5966e7707c859beefc0ccb51bccd5019a0e24eb685c6c27cbf8da7572b98
44035,KDDCup09_upselling,3,active,arff,22103123,UPSELLING,2022-06-18T12:46:28,5032,46,34,11,29f15767df59ea56af7ccea966d784cb,b0f9aa05b2c361322216ed288db9b3a9af0f51e946e67920f3898f1a80dc8513
44036,covertype,9,active,arff,22103124,class,2022-06-18T12:48:29,423680,55,10,44,86b4088fcc002be15cc6413bdabf8603,3b60c0c95b5fadfca1d8143e9c1da5589a0f9d91863fe8520abe95c621945829
44037,rl,3,active,arff,22103125,class,2022-06-18T12:48:35,4970,13,5,7,cceff4b7fe722271808c85ffacf0ff33,679b289fddce6f294967c4131b8b12805dbac9810f725f557f653f34f4b2ffc5
44038,road-safety,5,active,arff,22103126,Sex_of_Driver,2022-06-18T12:49:10,111762,33,29,3,fcdb3d131c29448e37770c70f4939bac,89f8621a4dde06a350269ac4a80fa5645d903ee16aac5a467655746a2c4ee881
44070,MagicTelescope,3,active,arff,22103166,class,2022-06-21T11:29:14,13376,11,10,1,06b8af98e58586e77b2b629da122addb,92346e36f73f3b82d89ffe80d566b073f9689e8ca74f2aded7c1d99b725b5abe
44071,bank-marketing,4,active,arff,22103167,Class,2022-06-21T11:29:20,10578,8,2,6,47e117f1f1ed7b35b0ac417abb9bf4e2,2e3cb37018d101e9e982dde381092e66c30f32aaefa05cff758c16829a208cb5
44072,phoneme,3,active,arff,22103168,Class,2022-06-21T11:29:25,3172,6,5,1,6c83c567ed805b9576415fe6308da2e9,59d59f483fdc85f95790fac876daf0a6eb646036bfbfb53a4ba60935c0ea0c85
44073,MagicTelescope,4,active,arff,22103169,class,2022-06-21T11:32:18,13376,11,10,1,06b8af98e58586e77b2b629da122addb,10e5503ea8b423fe2bc8731e1c2932ea138b62cbe3034bed163f02120d029142
44074,bank-marketing,5,active,arff,22103170,Class,2022-06-21T11:32:24,10578,8,2,6,47e117f1f1ed7b35b0ac417abb9bf4e2,d0e1660ccc967f228f97031bc060aa16569c465bd78b7fe92b261b9ccdae5131
44075,phoneme,4,active,arff,22103171,Class,2022-06-21T11:32:29,3172,6,5,1,6c83c567ed805b9576415fe6308da2e9,2c1695ee57a21fb34f97a527836de9941584bcc2da061260224b666ac6ac3471
44076,MiniBooNE,3,active,arff,22103172,signal,2022-06-21T11:33:13,72998,51,50,1,e3f779812f03eda71f01ca8b53f9dbe9,ca729d4f51bd74a2536f97e765fa6e9744f06a8985abd87c4ca8ec0398cc3477
44077,Higgs,5,active,arff,22103173,target,2022-06-21T11:39:07,940160,25,24,1,1bce90ab017f867eb453c4106c1b0535,2727e7a0898ec02ea9b72437c85176b013cbd695a27b9b929d985919744aa1d9
44078,eye_movements,5,active,arff,22103174,label,2022-06-21T11:39:14,7608,21,17,4,9104a219001b668cb120f874ace99d67,1cbcfcc92bf0fafa20d479c5885aeec5313fd53d03dda33c9733ffbc1dc5d572
44079,jannis,3,active,arff,22103175,class,2022-06-21T11:39:49,57580,55,54,1,91015c674050e4e83e531bbb9b617477,49430c2eb71f9ad9fb35c75eedfb7dbf2df13e7ee0448515d41d47d46cb6b65f
44080,electricity,10,active,arff,22103176,class,2022-06-21T11:49:33,38474,8,6,2,b81b0ea36e63cd56c38c16bae1096850,9155359dce9b56645519410eba7752a870f6cce2a0b17d8e448f23e4ec087b56
44081,covertype,10,active,arff,22103177,Y,2022-06-21T11:51:27,566602,11,10,1,bce4a73aeb22238319436a2d189aa276,fde9a1fdfdc7738f5e02d8ce0ae6a3eb32439b7dfec3660b9f74b1716ea4be03
44082,pol,8,active,arff,22103178,binaryClass,2022-06-21T11:51:34,10082,27,26,1,9025cf927158295e5826f4cbc019ea3b,bd57356a6fdaca16073bde8da58ef6b474e4f8db34bf9a3cd2367bfed49ac97d
44083,house_16H,8,active,arff,22103179,binaryClass,2022-06-21T11:51:40,13488,17,16,1,0d70c108feff24cf9f55dc600d78f5e0,c2ed1de79a0002641adeec18b39b9f5bd54ba0eca6ea3c394d512c061c7353af
44084,kdd_ipums_la_97-small,4,active,arff,22103180,binaryClass,2022-06-21T11:51:46,5188,21,15,6,41fbb3a1b82fb0cf86f1ca1ea5438f7f,b387ace625515491955f372ce03142b881778c9b604bb1d6319c573fc8923251
44085,MagicTelescope,5,active,arff,22103181,class,2022-06-21T11:51:52,13376,11,10,1,06b8af98e58586e77b2b629da122addb,54e8d89de77c6c34495cb680ea166571d398d0ba07298ae8c978760bcab1fd34
44086,bank-marketing,6,active,arff,22103182,Class,2022-06-21T11:51:58,10578,8,2,6,fe3e409eb291fcc71e53a5cd1514f25a,65dc770c60f459fdd20c7bdad792bc0c270f0147a7a153490f2ce38cf9bba4f9
44087,phoneme,5,active,arff,22103183,Class,2022-06-21T11:52:04,3172,6,5,1,6c83c567ed805b9576415fe6308da2e9,747eabcf9af59137506acb75558390e4e8cdc0b09203161db17efd76d8717526
44088,MiniBooNE,4,active,arff,22103184,signal,2022-06-21T11:53:01,72998,51,50,1,e3f779812f03eda71f01ca8b53f9dbe9,d7e5476d880151f0f009f089a25bc6cb8e26409677dce5dafcf911ae0059fe95
44089,credit,2,active,arff,22103185,SeriousDlqin2yrs,2022-06-21T11:58:26,16714,11,10,1,da006838fdd166cf9cb7b5e1b18316bd,eafaa1b44a57f278f7b7cf37a0cc21f204265c6dc2875b56656a8e7ff34bb41e
44090,california,5,active,arff,22103186,price,2022-06-21T11:58:41,20634,9,8,1,91bc0afe344863de82b41027d1017107,9f3f853e9253f6a1dd7bdfc80449db18ebf9365ea379fb1b62f1c0f99a1858cc
44091,wine,8,active,arff,22103187,quality,2022-06-21T11:59:00,2554,12,11,1,3ae747bdf4a3d5c0b7a5869957fc00f5,cde2f7764c723e98555371bd945f257f8fa40d686abf6c2d70ec08d93db17b65
44092,Higgs,6,active,arff,22103188,target,2022-06-21T12:00:24,940160,25,24,1,1bce90ab017f867eb453c4106c1b0535,fe58525281af8b30d47dfa714744de043e36c81dec2720068db113f190960557
44093,eye_movements,6,active,arff,22103189,label,2022-06-21T12:00:31,7608,21,17,4,2fb2f673b6c1156bc7dbe672a7fac52a,2f915fcbd8ae9381fc271f63be787c9ae9e209aeb3b8737b7c0206cf8bb7a035
44094,jannis,4,active,arff,22103190,class,2022-06-21T12:01:04,57580,55,54,1,91015c674050e4e83e531bbb9b617477,48ef513342fdef1c61d7797d6cc2fc077ffe4dc6e694cdd544c58ea5700f6a69
44095,spambase_reproduced,1,active,arff,22103191,class,2022-06-21T23:31:44,4601,58,57,1,ace02092675667213b1c20e3e67639d3,2db2840e914012c59c61aa60f59be47adc0e7246168217d57ef1aa4eea34aab4
44096,credit-g,2,active,arff,22103192,class,2022-06-21T23:52:01,1000,21,7,14,091d74c8bc570da6b4f000cc71628571,9bbb93f0075067be9dc563daed03dc21a882a6492cbb40d24e572341adb62843
44097,credit-g_copy,1,active,arff,22103193,class,2022-06-21T23:52:53,1000,21,7,14,656950a46338c3404cab136f79baa208,77d33dba1c7ee2361d407d8c9cc1350d1e7aac8d9d563daa6433b5a336871949
44098,credit-g_reproduced_1,1,active,arff,22103200,class,2022-06-22T13:00:34,1000,21,7,14,373a22f87d2626f825d85007eb52a32b,d853de1a34484a357f7cd4ab6ff77462e482376ea60f9eb5e11f8184aef8cbb3
44111,electricity,11,active,arff,22103236,class,2022-07-05T17:12:44,38474,8,7,1,fbbe45f3d7aa9fd09a67768a2c0fb066,fafaa17d7b2ce7fc2e2d023678ff3fab6e0aabac6ce15f92203cd2d665c061dd
44112,covertype,11,active,arff,22103237,Y,2022-07-05T17:43:56,566602,11,10,1,bce4a73aeb22238319436a2d189aa276,c29803d3a69b5c9c19059f52557f4116c5b587dd42f253305203fb9032df031d
44113,pol,9,active,arff,22103238,binaryClass,2022-07-05T17:44:24,10082,27,26,1,9025cf927158295e5826f4cbc019ea3b,164b82491477c5bc25155fd3f9bc3c33cdb7661cb050a3d679ee1629208b3f24
44114,house_16H,9,active,arff,22103239,binaryClass,2022-07-05T17:45:05,13488,17,16,1,0d70c108feff24cf9f55dc600d78f5e0,d29ae3f7dc8ff29fd6ccc81fcf574fa713e55bf5b325cc03bedc59272dda6007
44115,kdd_ipums_la_97-small,5,active,arff,22103240,binaryClass,2022-07-05T17:45:19,5188,21,20,1,415b917e1f6c84df7a81696f4c960528,21c3c04761e77a0cae7f95a5be8ddf1f9549f1bb1cb7460d560e1196aaa98cc2
44116,MagicTelescope,6,active,arff,22103241,class,2022-07-05T17:45:42,13376,11,10,1,06b8af98e58586e77b2b629da122addb,14a3009d5f7c73cc425ef9771ec8db702c1246298f53c2088ba339ca5435416e
44117,bank-marketing,7,active,arff,22103242,Class,2022-07-05T17:45:53,10578,8,7,1,151c5ecbc2ef336d04e4b6b876ebfd7d,725de35eb163e504652ce650a5f639351bbdfd69b19745d24010c4046a096802
44118,phoneme,6,active,arff,22103243,Class,2022-07-05T17:46:00,3172,6,5,1,6c83c567ed805b9576415fe6308da2e9,8833194752cd226b871787a84888a512c2e540016bbcee66b4ccf69b6ad94419
44119,MiniBooNE,5,active,arff,22103244,signal,2022-07-05T17:58:03,72998,51,50,1,e3f779812f03eda71f01ca8b53f9dbe9,71526564338f4020c5920e93afaa5759ba9c8b82cc542a1def0d97d8df80b997
